%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=208486, 2016/06/18 20:18:6.86)
29 407  7.664449351727972700e-02 0 0 1.334564e+00 -3.989904e+00 -3.224463e+00 1.811304e-01 -3.177928e+00 1.939077e+00 2.984142e+00 9.581909e-01 -4.381555e+00 2.060941e+00 9.259033e-01 4.155940e+00 -2.186590e-01 -7.752108e-01 1.433763e+00 6.940706e-01 -7.265837e-01 6.054514e-01 -1.315105e+00 -1.887247e+00 -6.825324e-01 -8.885256e-01 -6.262369e-01 -6.157384e-01 2.760143e-01 3.263647e+00 -4.405912e-01 -2.288495e+00 -5.151343e+00 -1.556867e+00 5.975058e-01 3.100562e+00 
30 421  5.559956510600638800e-02 0 0 1.237766e+00 -4.241521e+00 -2.649409e+00 2.671351e-01 -2.684353e+00 2.936987e+00 2.362262e+00 3.308041e-01 -4.369958e+00 1.259819e+00 9.601018e-01 3.614451e+00 -3.106367e-01 -9.559298e-01 2.201340e+00 7.767971e-01 -1.547028e+00 9.429214e-01 -9.054108e-01 -1.522598e+00 5.183282e-01 -5.946576e-01 -8.381747e-01 -7.525148e-02 6.646854e-02 3.458136e+00 -8.951190e-01 -1.881866e+00 -5.096428e+00 -2.225633e+00 3.166004e-01 2.825447e+00 
31 435  5.541613732879235900e-02 0 0 1.763417e+00 -3.849572e+00 -2.815306e+00 -2.547336e-01 -2.851055e+00 2.159842e+00 1.776680e+00 4.700915e-02 -3.673999e+00 1.444829e+00 8.758514e-01 3.944975e+00 1.185874e-01 -7.531647e-01 2.414370e+00 1.578228e+00 -1.272513e+00 4.421581e-01 -9.154352e-01 -1.263291e+00 -2.889673e-01 -1.182240e-01 -5.079274e-01 -4.264027e-01 1.195039e-01 2.948517e+00 -5.267123e-01 -2.349305e+00 -4.949428e+00 -2.413019e+00 8.341685e-01 2.825619e+00 
32 449  5.858465542229044500e-02 0 0 1.112239e+00 -3.813793e+00 -2.705171e+00 5.678093e-01 -3.507699e+00 2.067675e+00 2.229723e+00 1.697000e-02 -4.119642e+00 2.736123e+00 1.010261e+00 4.230856e+00 -6.547812e-02 -8.796872e-01 2.062290e+00 6.838449e-01 -1.369367e+00 5.911749e-01 -1.198461e+00 -1.605050e+00 -6.885294e-01 -4.707830e-01 -6.188639e-01 -5.547840e-01 -9.932525e-02 2.660003e+00 -6.592637e-01 -2.190450e+00 -5.246346e+00 -1.683385e+00 2.060140e-01 2.874208e+00 
33 463  5.778508711649336200e-02 0 0 1.432698e+00 -3.150804e+00 -2.529427e+00 3.464984e-01 -3.048746e+00 2.412629e+00 2.310947e+00 -7.889702e-02 -4.540129e+00 1.798263e+00 4.594385e-01 4.346066e+00 -2.125339e-01 -1.043231e+00 1.418529e+00 1.332793e+00 -7.666925e-01 5.027998e-01 -8.149366e-01 -9.455431e-01 -1.919577e-01 -3.420510e-01 -9.641784e-01 -3.583609e-01 6.198403e-01 3.293368e+00 -9.577725e-01 -2.162401e+00 -5.334640e+00 -1.638987e+00 4.951475e-01 2.792961e+00 
34 477  5.660995512373877300e-02 0 0 1.041945e+00 -3.415896e+00 -2.752521e+00 6.321043e-01 -2.653299e+00 2.344212e+00 2.379697e+00 3.109825e-01 -4.371450e+00 2.329218e+00 4.671785e-01 3.797592e+00 3.239093e-01 -1.132619e+00 1.201653e+00 2.152985e+00 -9.207013e-01 4.455945e-01 -1.373536e+00 -1.833786e+00 -1.809815e-01 -7.965598e-01 -7.680961e-01 -6.575876e-01 3.542787e-02 3.025613e+00 -5.962823e-01 -1.993359e+00 -5.901016e+00 -1.564995e+00 1.052165e-01 3.094196e+00 
35 491  5.924938353336926800e-02 0 0 8.379583e-01 -3.663486e+00 -2.348971e+00 8.187593e-01 -3.450444e+00 1.556665e+00 2.556935e+00 -1.281752e-01 -4.025902e+00 1.764946e+00 -7.316674e-01 3.815947e+00 1.053456e-01 -1.163929e+00 1.504753e+00 1.731367e+00 -1.298158e+00 4.111790e-01 -7.773602e-01 -1.506374e+00 8.166438e-02 -5.712853e-01 -7.901378e-01 -3.862178e-01 4.361392e-01 2.986496e+00 -9.927494e-01 -2.147191e+00 -5.403146e+00 -1.958871e+00 7.366285e-01 3.455348e+00 
36 505  6.570170069656876300e-02 0 0 1.082828e+00 -3.570753e+00 -2.426531e+00 8.371138e-01 -3.473797e+00 1.753618e+00 2.067774e+00 8.335190e-01 -4.295360e+00 2.549061e+00 2.056159e-01 3.989974e+00 1.861725e-01 -5.598040e-01 1.268087e+00 1.715808e+00 -1.160097e+00 4.813973e-01 -1.169620e+00 -1.035172e+00 -7.841436e-01 -6.898881e-01 -1.030824e+00 -5.801606e-01 1.209132e-01 3.304596e+00 -7.645320e-01 -1.717464e+00 -5.042625e+00 -1.978261e+00 3.683767e-01 3.402187e+00 
37 519  5.260611146265901200e-02 0 0 2.879394e-01 -3.484254e+00 -2.171650e+00 7.305884e-01 -3.142893e+00 2.319058e+00 2.197838e+00 5.707858e-01 -4.191448e+00 1.318460e+00 -2.541548e-01 3.027952e+00 -3.783726e-01 -1.676077e+00 1.388428e+00 1.618786e+00 -1.724613e+00 9.292112e-01 -1.345095e+00 -1.593064e+00 -6.009376e-01 -4.632039e-01 -3.296390e-01 -2.456942e-01 9.255046e-01 3.021138e+00 -8.717948e-01 -2.096900e+00 -5.169397e+00 -2.266051e+00 2.292597e-01 2.886577e+00 
38 533  5.104022793799158100e-02 0 0 5.460306e-01 -3.526044e+00 -2.311998e+00 9.003117e-01 -2.851256e+00 2.362149e+00 2.157422e+00 -1.327433e-02 -4.222202e+00 1.463056e+00 -3.071376e-01 3.347785e+00 1.821679e-01 -1.096146e+00 9.535277e-01 2.147396e+00 -9.742602e-01 7.018636e-01 -9.930803e-01 -7.787856e-01 -6.026045e-01 -1.089999e+00 -6.096025e-01 3.252475e-01 9.873345e-01 3.037365e+00 -8.474368e-01 -2.170768e+00 -6.102390e+00 -1.593830e+00 2.304205e-01 2.945592e+00 
39 547  4.815739171030779300e-02 0 0 1.369638e+00 -3.479102e+00 -2.290522e+00 1.121218e+00 -3.023546e+00 1.546047e+00 1.191270e+00 -1.090348e-01 -4.208283e+00 1.526904e+00 -8.731281e-02 4.009846e+00 4.562882e-01 -1.237713e+00 8.247662e-01 2.445180e+00 -9.685704e-01 1.783245e-01 -1.081308e+00 -1.573357e+00 -1.270810e+00 -5.829734e-01 -8.157174e-01 -2.450157e-01 4.923099e-01 3.154140e+00 -1.341139e-01 -2.470768e+00 -6.232599e+00 -1.408299e+00 3.313438e-01 3.836204e+00 
40 561  5.383417470828039100e-02 0 0 1.489021e+00 -3.049439e+00 -2.602333e+00 8.743809e-01 -3.487925e+00 1.693262e+00 2.729015e+00 -4.461090e-01 -5.128775e+00 9.391277e-01 -6.899739e-01 3.363811e+00 1.973471e-01 -1.596767e+00 4.265262e-01 2.209730e+00 -8.648325e-01 8.225065e-02 -1.477212e+00 -1.525513e+00 -1.200816e+00 -6.863309e-01 -4.159721e-01 -5.308767e-01 -1.853064e-01 3.309087e+00 -7.750454e-01 -3.279729e+00 -6.056592e+00 -1.107991e+00 3.408557e-01 3.649307e+00 
41 575  5.781007657115801200e-02 0 0 2.044906e+00 -3.911335e+00 -2.848202e+00 1.166769e+00 -3.543356e+00 2.175678e+00 2.323835e+00 -4.058852e-01 -4.024215e+00 1.301734e+00 -1.151364e+00 3.886990e+00 -1.756603e-02 -1.818968e+00 1.275887e+00 1.888131e+00 -9.681496e-01 6.676874e-01 -9.167406e-01 -1.222670e+00 -1.966766e+00 -7.937181e-01 -8.879331e-01 -1.673595e-01 6.551065e-01 2.876610e+00 -1.228067e-01 -2.327157e+00 -6.575059e+00 -5.507929e-01 8.577897e-01 3.749938e+00 
42 589  4.792598703174969600e-02 0 0 2.112503e+00 -3.606339e+00 -3.290671e+00 1.227243e+00 -3.670314e+00 1.381753e+00 1.516546e+00 -6.893114e-01 -4.466313e+00 8.837391e-01 -5.694524e-01 3.064015e+00 3.054827e-01 -2.166335e+00 1.069140e+00 1.353264e+00 -9.428602e-01 3.169536e-01 -1.722938e+00 -1.389264e+00 -1.966162e+00 -4.727174e-01 -6.637406e-01 5.570727e-02 -1.681116e-02 3.464623e+00 -5.708299e-01 -2.801738e+00 -7.063119e+00 -1.212654e+00 6.403664e-01 3.832102e+00 
43 603  4.457487307092382300e-02 0 0 1.696406e+00 -4.482272e+00 -2.806454e+00 2.080221e+00 -3.165628e+00 4.649250e-01 1.315746e-01 -9.795296e-01 -4.940457e+00 1.590602e+00 -5.385314e-02 3.435108e+00 6.841955e-01 -2.602298e+00 6.311257e-01 1.875109e+00 -2.744354e-01 1.904875e-01 -4.090255e-01 -2.064082e+00 -2.029570e+00 2.923183e-01 -1.231097e+00 -4.176360e-01 1.102957e+00 3.667188e+00 7.850408e-01 -2.159458e+00 -7.068212e+00 -7.028779e-01 1.159656e+00 3.286440e+00 
44 617  5.560857345837790000e-02 0 0 1.904227e+00 -4.673611e+00 -3.231552e+00 1.535290e+00 -3.741682e+00 1.101322e+00 8.761763e-01 -6.607288e-01 -4.960550e+00 1.436795e+00 -2.869137e-01 3.467042e+00 2.070017e-01 -2.687585e+00 -5.542856e-02 1.947114e+00 -7.559139e-01 5.069960e-01 -3.520463e-01 -1.035531e+00 -1.787996e+00 5.344802e-01 -7.409742e-01 3.291095e-01 1.056301e+00 3.837695e+00 -8.306320e-01 -3.855410e+00 -6.500865e+00 -8.719087e-01 1.703206e+00 3.430238e+00 
45 631  5.397939739360714500e-02 0 0 1.739729e+00 -3.987458e+00 -3.157940e+00 1.646223e+00 -3.134550e+00 9.315383e-01 1.094161e+00 -7.990376e-01 -4.856347e+00 1.275165e+00 -1.333096e-01 4.425459e+00 4.587683e-01 -1.899932e+00 1.031592e+00 2.206971e+00 -5.460157e-03 1.077464e+00 -4.364228e-01 -3.615874e-01 -2.466175e+00 -3.736447e-01 -1.023096e+00 -8.783983e-01 9.302611e-01 3.888792e+00 -7.707265e-01 -2.910331e+00 -6.176677e+00 -8.546544e-01 1.234846e+00 3.289096e+00 
46 645  5.106593252265651000e-02 0 0 2.045918e+00 -4.878212e+00 -2.454559e+00 6.552081e-01 -3.332137e+00 1.272832e+00 1.584661e+00 -9.511024e-01 -4.217251e+00 9.578917e-01 -3.874002e-01 4.140322e+00 1.328696e-01 -1.637992e+00 1.649120e+00 1.756187e+00 -1.238566e+00 4.053525e-01 3.952281e-01 -1.474933e+00 -1.473556e+00 -4.194389e-01 -5.237612e-01 -1.091602e+00 1.035923e+00 3.112102e+00 -2.889398e-01 -3.576718e+00 -6.447198e+00 -1.505652e+00 2.059993e+00 2.221953e+00 
